Node,1,2,3,AVG
2586,0.0,4474.100747499687,7856.208630914148,4110.103126137945
5281,0.0,1328.0378561526893,1408.4447205222878,912.1608588916591
5283,0.0,672.0880199420542,1462.0100039111412,711.3660079510652
5284,0.0,1328.0378561526893,727.0432011528176,685.0270191018357
5285,0.0,1328.0378561526893,730.1106861044294,686.0495140857062
5287,0.0,672.0880199420542,726.6776735575844,466.25523116654614
4504,0.0,13610.840620203,28204.912790594655,13938.584470265885
5288,0.0,2653.1502178963297,8611.158946361807,3754.769721419379
5000,0.0,4746.258800871438,0.0,1582.086266957146
2099,0.0,24958.932412611408,113128.4029881931,46029.111800268176
1381,0.0,5424.8367711009205,27690.983491255578,11038.606754118833
1973,0.0,13286.970711752256,10268.250179314475,7851.740297022244
5166,0.0,4710.624665464398,10623.27226018927,5111.298975217889
4761,0.0,5657.486540257589,29791.42989985337,11816.305480036986
2687,0.0,3864.551250854159,2182.8906084574783,2015.813953103879
5291,0.0,672.0880199420542,726.6668859877412,466.25163530993177
1241,0.0,9698.264381267916,28860.861499364324,12853.041960210749
1247,0.0,3315.902197239621,2074.7857399449153,1796.895979061512
1812,0.0,21095.1974053743,21348.157771404407,14147.785058926236
1242,0.0,7321.149034952745,8390.408957990025,5237.18599764759
2320,0.0,7306.906846504358,10323.587913050846,5876.831586518401
5292,0.0,1328.0378561526893,0.0,442.6792853842298
5293,0.0,1343.5658910009279,2153.491652186769,1165.6858477292324
5294,0.0,672.0880199420542,726.7810763612026,466.28969876775227
2803,0.0,2015.1410045380587,2273.3001788668803,1429.4803944683129
2088,0.0,24115.095998715577,42131.83187606868,22082.309291594753
4848,0.0,3988.978997344029,2180.004012634334,2056.327669992788
2484,0.0,6647.442425612254,6404.076817863929,4350.506414492061
1208,0.0,39418.706732171806,26017.438056954634,21812.048263042147
5295,0.0,1991.9032300934339,5768.925096638781,2586.942775577405
5296,0.0,1991.2202446873239,2162.8513819165737,1384.6905422012994
4812,0.0,3346.1115582463344,726.7198371689834,1357.6104651384392
2657,0.0,6628.536708238209,24425.43139020306,10351.322699480423
5298,0.0,2655.5530180954543,3717.478132493739,2124.3437168630644
4601,0.0,3348.855321505386,7099.889083430788,3482.914801645391
5299,0.0,1343.870372242215,2823.1685960276536,1389.0129894232896
5300,0.0,672.0880199420542,2195.6792067286397,955.9224088902314
2888,0.0,2124.482226690991,4394.197254550509,2172.893160413833
5289,0.0,3314.2929295602326,4725.67651668852,2679.9898154162506
3141,0.0,3321.7373815067863,6050.062782768681,3123.9333880918225
5303,0.0,1328.0378561526893,8821.573916600957,3383.203924251215
2665,0.0,11374.339888905422,4931.918144511408,5435.419344472277
5304,0.0,2653.1390318334716,2667.021416774458,1773.386816202643
5305,0.0,1335.4156578080456,0.0,445.13855260268184
1788,0.0,7979.4645539721105,14369.076577755111,7449.513710575741
3923,0.0,2669.236115258176,5996.098622407092,2888.444912555089
5306,0.0,672.0880199420542,1466.1449320543034,712.7443173321193
2422,0.0,6735.725714948622,10707.215077144907,5814.31359736451
5308,0.0,5966.390047432773,6516.439750682742,4160.9432660385055
5309,0.0,3319.224330794187,6244.506558521488,3187.9102964385584
5310,0.0,1335.4156578080456,0.0,445.13855260268184
3429,0.0,10266.486502597476,55600.020604645084,21955.502369080856
1182,0.0,15970.687693837912,5478.7600563304,7149.815916722771
4068,0.0,1490.0139106847764,1516.5777419610265,1002.1972175486011
4994,0.0,2655.6979284552094,2182.82252836731,1612.8401522741733
3020,0.0,1490.0139106847764,1453.1286765927332,981.0475290925033
5313,0.0,672.0880199420542,4269.49268405251,1647.1935679981882
4995,0.0,4644.727230194513,7683.073791828354,4109.267007340956
1555,0.0,7463.909763924023,9871.168613400761,5778.359459108261
1567,0.0,99455.94078325202,150640.93325823903,83365.62468049703
5315,0.0,3976.9781314979755,8606.481350833245,4194.486494110407
2191,0.0,11679.529665583099,2199.217398081455,4626.249021221518
5316,0.0,1343.9406241066813,8366.695971916752,3236.8788653411443
3797,0.0,2828.060072865433,4497.918949257788,2441.993007374407
5318,0.0,1329.8095759722244,680.2971747957125,670.0355835893123
5319,0.0,1995.35768968704,0.0,665.11922989568
3022,0.0,1993.676729513878,6290.177643010445,2761.2847908414406
5320,0.0,672.0880199420542,4975.14979110279,1882.4126036816149
1820,0.0,12836.419700717444,12916.901614425522,8584.440438380989
5323,0.0,3979.309154460426,4332.294495230217,2770.5345498968804
713,0.0,66478.07565821677,19282.077271433573,28586.71764321678
3383,0.0,7956.1431382847495,15415.455394740095,7790.532844341615
5326,0.0,2105.7029880958557,7593.430928212192,3233.0446387693496
2321,0.0,1342.146193189828,2916.0182621132785,1419.388151767702
3973,0.0,3318.1974586980846,7806.811427712364,3708.3362954701497
5330,0.0,3465.9708573448415,6082.255522295166,3182.742126546669
5331,0.0,1991.295496382916,2792.4371775477234,1594.5775579768797
2283,0.0,4647.753144940586,2484.717537989197,2377.490227643261
4121,0.0,9418.870343484696,8039.985933873104,5819.618759119267
1914,0.0,4646.221798358154,4944.04926013399,3196.7570194973814
5333,0.0,5983.172955150752,19105.144681540078,8362.77254556361
5335,0.0,1343.8314752509123,2918.4202066278613,1420.7505606262578
4789,0.0,1490.0139106847764,726.8148861837598,738.9429322895121
5337,0.0,12617.577643158598,30072.348743026763,14229.975462061788
5341,0.0,1990.063249867593,2941.15461540506,1643.7392884242179
5343,0.0,672.0880199420542,2182.5752693731615,951.5544297717385
3774,0.0,5518.166161186992,6889.204292389831,4135.790151192275
5346,0.0,1328.0378561526893,732.5161826237168,686.851346258802
1957,0.0,11975.974313906792,15078.423099469604,9018.132471125466
4187,0.0,5305.756047400222,6812.888024201825,4039.5480238673495
5220,0.0,1994.2017117821144,3637.9549960584036,1877.3855692801726
5348,0.0,1994.1795938850992,2900.89145807862,1631.6903506545732
5349,0.0,2013.2906009354638,6042.574630628795,2685.2884105214193
5350,0.0,2013.279541986956,11454.008016455216,4489.095852814057
3637,0.0,8632.144712483552,7526.474652865451,5386.206455116335
5351,0.0,1991.2202446873239,5545.03033432413,2512.0835263371514
5352,0.0,5307.95427823768,5640.285628484773,3649.413302240818
1148,0.0,10832.181251664264,14483.934596545201,8438.705282736488
5354,0.0,1997.921204796852,727.5180515595098,908.4797521187871
4814,0.0,5301.136881382945,3274.9940531134453,2858.7103114987967
5355,0.0,1490.0139106847764,2186.729733542198,1225.5812147423248
4488,0.0,19301.15702617766,42872.52569441214,20724.560906863266
5357,0.0,672.0880199420542,1463.5193427990703,711.8691209137081
689,0.0,25520.26124981889,19879.632338419477,15133.297862746122
5358,0.0,1343.7218179377408,1453.7997423704135,932.5071867693847
5359,0.0,1328.0378561526893,0.0,442.6792853842298
5360,0.0,672.0880199420542,0.0,224.02933998068474
2402,0.0,13282.987795431494,37463.68737691164,16915.558390781047
1655,0.0,53959.51407747839,82319.59145642667,45426.36851130169
5361,0.0,672.0880199420542,2188.1807274639636,953.4229158020058
1908,0.0,10174.147206188716,5250.512970029104,5141.553392072607
5362,0.0,1329.2068844642827,9493.104349118914,3607.437077861066
2359,0.0,7702.564881091944,15314.235429568447,7672.26677022013
4892,0.0,5310.760285157106,12835.531303988144,6048.763863048417
992,0.0,2024.9874092547325,1457.6236727683422,1160.8703606743582
5363,0.0,2671.30502842956,3652.1495304138753,2107.8181862811452
5364,0.0,1991.937805196814,1454.5405326848847,1148.826112627233
2640,0.0,3980.3822538087193,2022.7654470467653,2001.049233618495
5152,0.0,10704.192354269133,14344.01086989023,8349.401074719788
5365,0.0,4011.977542580707,5049.5019980228335,3020.49318020118
5217,0.0,1343.110652139755,0.0,447.7035507132517
4803,0.0,5493.592075945302,3568.0801568461766,3020.557410930493
5366,0.0,1991.6826866950341,2692.5598043764912,1561.4141636905085
5367,0.0,672.0880199420542,728.4284829875508,466.83883430986833
5311,0.0,1343.1819209190264,726.7237838408772,689.9685682533012
3425,0.0,4107.07017819627,3802.151675750518,2636.4072846489294
5370,0.0,672.0880199420542,1458.4315565050085,710.1731921490209
5371,0.0,2653.210893813046,1465.4934680803624,1372.9014539644695
841,0.0,17330.723113310985,23211.972718151792,13514.231943820925
2288,0.0,4640.270812917534,4993.431367315779,3211.2340600777716
5375,0.0,8562.907813735961,26976.547473022536,11846.485095586168
5250,0.0,6302.749110321917,7291.262414228064,4531.337174849993
5380,0.0,1328.0378561526893,1456.8402583974175,928.2927048500356
5381,0.0,1991.0026249189896,714.2880838148891,901.7635695779595
4925,0.0,4784.376369347373,2998.0935139287567,2594.15662775871
5383,0.0,3315.976347277507,4559.972866111613,2625.31640446304
2356,0.0,2660.59979678836,7689.27125070323,3449.95701583053
4988,0.0,3981.5796709919605,7620.967515794071,3867.5157289286776
810,0.0,9302.820449618297,11025.301045099759,6776.040498239352
987,0.0,8935.495525850194,15632.704224697001,8189.399916849065
5389,0.0,1991.295496382916,726.6551775277895,905.9835579702352
5390,0.0,3322.9839495722836,2186.243306231284,1836.4090852678557
4723,0.0,2014.8685984845888,1453.1866926695725,1156.0184303847204
5392,0.0,1989.8374947808163,5126.279369043769,2372.038954608195
1907,0.0,22242.788390185928,20127.830377366987,14123.539589184305
1690,0.0,12837.160353667306,18911.930754527253,10583.030369398186
5398,0.0,1990.063249867593,3026.7121473881916,1672.2584657519283
1437,0.0,13396.951742803521,14153.310643984447,9183.420795595988
1072,0.0,3329.044549954624,11458.966483466893,4929.337011140506
5402,0.0,1990.063249867593,696.5968639393516,895.5533712689816
5404,0.0,672.0880199420542,2919.4437102056604,1197.1772433825715
5406,0.0,672.0880199420542,1457.968348780403,710.0187895741524
5407,0.0,1335.4156578080456,2190.57734397149,1175.3310005931785
5408,0.0,3319.876215555835,0.0,1106.6254051852784
2979,0.0,5334.854725582296,10335.62302587961,5223.492583820635
984,0.0,5930.202413771498,7529.272514348849,4486.491642706783
4634,0.0,3718.321020424446,9944.594536427325,4554.305185617257
5340,0.0,2654.4750884018354,1428.7649501020328,1361.0800128346227
4949,0.0,1343.8327463944188,726.7122069366553,690.181651110358
5235,0.0,6858.850624087101,7658.770712529088,4839.207112205397
5410,0.0,672.0880199420542,727.8573337866492,466.6484512429011
1601,0.0,2655.57522073537,4672.051243886881,2442.5421548740837
2492,0.0,11021.612819538861,9514.042627517232,6845.218482352032
1007,0.0,18109.19101475004,7274.045452758434,8461.078822502825
3054,0.0,3988.3541031961718,2728.2495583123655,2238.8678871695124
1050,0.0,3318.8597244650364,11327.029373611997,4881.963032692344
5413,0.0,1328.0378561526893,3605.5626864898213,1644.5335142141703
2767,0.0,3324.065057124669,1464.9164646494849,1596.3271739247177
1153,0.0,58727.114742254314,71977.05964984119,43568.058130698504
3055,0.0,2012.6217252222773,4215.301326945567,2075.9743507226144
1316,0.0,1490.0139106847764,726.8022568336995,738.9387225061587
1210,0.0,12337.50278091323,11849.98550090663,8062.496093939953
3593,0.0,2951.5101405129067,7704.233083852726,3551.914408121878
5415,0.0,1991.9032300934339,1464.6442758445405,1152.1825019793248
898,0.0,19612.36367590105,14616.63913674985,11409.667604216966
4612,0.0,2655.527086767919,3558.8548112943568,2071.4606326874255
5314,0.0,2655.32777146608,25072.002280330078,9242.44335059872
1152,0.0,43445.06090781245,67193.61102641432,36879.55731140892
2583,0.0,1991.3997301504594,5138.215815075188,2376.538515075216
5416,0.0,2007.2628384270445,2274.193310716453,1427.1520497144993
5273,0.0,2770.7143826507236,2180.90148582299,1650.538622824571
1307,0.0,19441.94290659705,6814.253309565628,8752.06540538756
716,0.0,3318.2970316061037,0.0,1106.0990105353678
5417,0.0,6626.91006826423,29887.423418991755,12171.444495751995
5418,0.0,672.0880199420542,726.8023226115644,466.2967808512062
1321,0.0,14804.369460200573,16417.232346430024,10407.2006022102
5420,0.0,1990.063249867593,0.0,663.354416622531
3749,0.0,1990.063249867593,1453.2487869740353,1147.7706789472095
981,0.0,51531.05949061746,94976.53875144522,48835.866080687556
4092,0.0,6627.680804943748,17436.96829968349,8021.549701542412
1211,0.0,6632.390815350298,4294.226082143933,3642.2056324980767
4603,0.0,4645.35572591564,2891.5962564342794,2512.317327449973
5422,0.0,1343.6466509850488,2248.5661887746737,1197.4042799199076
5423,0.0,672.0880199420542,2173.249283688049,948.4457678767012
5424,0.0,672.0880199420542,0.0,224.02933998068474
5425,0.0,1342.06797549272,4179.719711819584,1840.595895770768
1546,0.0,8621.135296201217,30872.894564196613,13164.67662013261
3877,0.0,2002.8242595306087,2629.4943555162777,1544.1062050156288
752,0.0,74527.5688638553,73777.46624771865,49435.01170385798
2407,0.0,16333.342732962821,38868.159180172006,18400.500637711608
5428,0.0,2855.349320637276,3822.0047509337637,2225.7846905236797
2585,0.0,6318.079482354876,11872.63018867611,6063.569890343661
5429,0.0,672.0880199420542,3908.247096268339,1526.7783720701311
4924,0.0,4658.836499403557,5972.675387828691,3543.837295744083
2056,0.0,1339.1753613290427,2920.682438957403,1419.952600095482
1023,0.0,88679.84933201791,90209.11447101954,59629.65460101248
4615,0.0,3318.206356702631,5981.240192061214,3099.815516254615
2225,0.0,7185.914831427097,7564.607067814279,4916.840633080458
2129,0.0,13919.193001925163,17369.52500502505,10429.572668983405
1192,0.0,5887.531312654678,8306.654528839452,4731.395280498044
5435,0.0,672.0880199420542,726.7304274052318,466.2728157824287
5436,0.0,672.0880199420542,0.0,224.02933998068474
5437,0.0,1328.0378561526893,727.8573337866492,685.2983966464462
1753,0.0,4669.257842328278,7617.875035253798,4095.7109591940257
5438,0.0,3718.5799099852957,3030.481482158256,2249.687130714517
3068,0.0,6627.858765034675,7448.158277139518,4692.005680724731
5440,0.0,3979.26771518211,7306.485253945472,3761.9176563758606
5443,0.0,3319.152723043314,12790.385850417582,5369.846191153632
5444,0.0,672.0880199420542,0.0,224.02933998068474
1325,0.0,2731.8848466967274,3748.1345642076863,2160.006470301471
3572,0.0,1490.0139106847764,726.7472665386455,738.9203924078073
4715,0.0,9275.267481940278,14325.281543750885,7866.849675230388
5447,0.0,1341.8067131306584,3225.16995156848,1522.3255548997129
3070,0.0,2258.6392208376733,2247.8376331430736,1502.1589513269155
5448,0.0,1991.9214074455786,1459.1580072449322,1150.359804896837
5449,0.0,3976.998724022783,9993.712249481161,4656.903657834649
2404,0.0,10058.051127441573,9962.07645113676,6673.375859526111
2405,0.0,12635.917701672195,17123.854743647673,9919.924148439955
5452,0.0,1328.0378561526893,0.0,442.6792853842298
5453,0.0,3316.9822455057506,8627.176974687958,3981.3864067312365
5454,0.0,4189.411888553969,4432.297241011943,2873.903043188637
2560,0.0,3996.8677139461483,14297.689439651036,6098.185717865727
5458,0.0,3313.9933634071713,4666.8895232726745,2660.2942955599488
2406,0.0,3317.92416284416,5257.9661941227305,2858.6301189889637
717,0.0,84795.2783336205,114257.7079594539,66350.9954310248
3871,0.0,3372.023183057147,2184.838093703487,1852.2870922535446
919,0.0,19837.08981438062,10934.010314412195,10257.033376264271
5459,0.0,672.0880199420542,1453.7497511930917,708.6125903783819
5460,0.0,672.0880199420542,726.9236169944346,466.3372123121629
5466,0.0,2655.6918269663774,1454.9129669559322,1370.2015979741034
5467,0.0,672.0880199420542,0.0,224.02933998068474
5468,0.0,1328.0378561526893,0.0,442.6792853842298
1500,0.0,2013.6381315701751,1395.6969703052278,1136.4450339584675
5469,0.0,3999.945915061793,13940.410783343077,5980.11889946829
2294,0.0,2653.2717392155632,5770.310575807109,2807.860771674224
2573,0.0,20065.761667047653,108180.27046842883,42748.67737849216
2130,0.0,12602.592344216238,9811.222844227956,7471.271729481398
4747,0.0,3465.925943607607,2997.810932221159,2154.578958609589
2007,0.0,42263.690640198656,117518.23522362905,53260.64195460923
880,0.0,5307.473955477976,6202.906071423825,3836.7933423006
3609,0.0,3464.696535979449,9545.009136086304,4336.568557355251
5463,0.0,2654.711182122466,13286.544601776051,5313.751927966173
2358,0.0,2655.4853932609017,1439.6234284835182,1365.0362739148065
5113,0.0,8444.58613219452,11405.443692578763,6616.676608257761
1628,0.0,6081.702084865027,4349.011413370898,3476.9044994119745
5472,0.0,1342.5706703781404,1457.993344369064,933.5213382490682
5473,0.0,1991.7013725045815,2744.4211779530497,1578.7075168192105
5464,0.0,1334.4516225726206,0.0,444.8172075242069
1664,0.0,14919.34439037487,13121.41696796205,9346.920452778973
5474,0.0,672.0880199420542,0.0,224.02933998068474
5477,0.0,2655.3648888564735,6001.22719097739,2885.5306932779545
5479,0.0,2659.2744178254516,10079.610576582323,4246.294998135924
3005,0.0,4645.118742394554,3578.9611312574566,2741.3599578840035
2411,0.0,2848.6925963217786,3551.2541790054956,2133.315591775758
4096,0.0,2014.5364486863075,0.0,671.5121495621025
2532,0.0,6634.589046187756,20482.81503063666,9039.134692274805
2327,0.0,2977.2858800828603,9759.459315225433,4245.581731769431
2849,0.0,5505.135075900269,3485.28753163613,2996.807535845466
2414,0.0,26695.483081034035,21339.405237145467,16011.629439393168
5481,0.0,672.0880199420542,0.0,224.02933998068474
2416,0.0,9984.557041975942,9056.15370106736,6346.903581014434
5151,0.0,2655.5640346725118,3664.9755562901632,2106.846530320892
4927,0.0,2014.1926043677654,3570.6997603157038,1861.6307882278231
5439,0.0,3318.506770284697,4826.751573223799,2715.086114502832
5441,0.0,2005.7231022974688,2925.514744024204,1643.7459487738909
5442,0.0,3577.393153275371,6772.156265365857,3449.8498062137423
997,0.0,52700.87489427022,102599.7979680523,51766.89095410751
5486,0.0,1343.8346107382285,726.7191793903344,690.184596709521
5488,0.0,672.0880199420542,1453.250365642793,708.4461285282823
5445,0.0,1342.4237261887745,2932.1346283474495,1424.852784845408
4550,0.0,1341.8844223703634,728.2375298457545,690.040650738706
4839,0.0,3984.2961046656196,0.0,1328.0987015552066
3789,0.0,2010.8845805061226,4499.494066010614,2170.126215505579
5493,0.0,3977.2394786029377,12087.69223351451,5354.977237372483
5494,0.0,1329.6168706166197,10727.618318390152,4019.0783963355902
5495,0.0,5301.247386125121,10472.941028194547,5258.062804773223
813,0.0,14276.800499671062,12134.154296828856,8803.651598833307
753,0.0,11308.832016748867,21301.620852879812,10870.150956542893
5496,0.0,1329.6168706166197,1453.28417546535,927.6336820273233
5497,0.0,672.0880199420542,2979.7991110321127,1217.2957103247224
2395,0.0,9302.440801424318,9866.393469298555,6389.611423574291
780,0.0,23448.18335481785,66539.72793993601,29995.97043158462
5498,0.0,1335.4156578080456,704.3042537029407,679.9066371703287
4625,0.0,4014.583640997991,7228.868952035638,3747.8175310112097
5500,0.0,1328.0378561526893,0.0,442.6792853842298
2410,0.0,14184.833775424093,15350.192241635805,9845.0086723533
2589,0.0,1991.3997301504594,1463.6868132430982,1151.6955144645192
5501,0.0,672.0880199420542,0.0,224.02933998068474
5502,0.0,2653.2147919864665,726.689447795401,1126.634746593956
1603,0.0,5301.777537710284,5719.770317758076,3673.8492851561205
5506,0.0,672.0880199420542,0.0,224.02933998068474
5507,0.0,1990.063249867593,0.0,663.354416622531
4717,0.0,2048.6179670429046,1453.240104295869,1167.2860237795912
5508,0.0,1329.6168706166197,2186.499050570004,1172.038640395541
2590,0.0,15282.359120740704,59737.32543362171,25006.5615181208
1586,0.0,8764.506682513078,15657.031904917738,8140.512862476939
5509,0.0,672.0880199420542,0.0,224.02933998068474
4956,0.0,5966.442672773947,7155.3357453114295,4373.926139361793
5510,0.0,1328.0378561526893,0.0,442.6792853842298
5280,0.0,31226.03073554635,95455.4431795068,42227.15797168438
5419,0.0,2014.359632624536,2180.9932459445213,1398.4509595230193
2239,0.0,1990.9938540287937,4256.181743756201,2082.3918659283318
5515,0.0,3979.0328078620855,5340.875969710158,3106.6362591907478
2656,0.0,6070.726480999968,6937.535236401632,4336.087239133866
5519,0.0,672.0880199420542,1453.1870873367618,708.4250357596053
5520,0.0,7297.419666942657,28596.366336609903,11964.59533451752
3287,0.0,6639.368122058167,9701.049623642635,5446.8059152336
5521,0.0,1343.4905545624351,2159.3453559396926,1167.6119701673758
5522,0.0,6636.889815934749,13060.839698397298,6565.909838110682
1754,0.0,5309.313215389163,4523.633489982015,3277.6489017903928
5523,0.0,1343.2628503889484,1465.9179984204081,936.3936162697855
3826,0.0,4654.4130047434,5911.998070131432,3522.1370249582774
2090,0.0,45440.58969341549,146553.33663020944,63997.975441208306
5524,0.0,3323.7936679860045,8280.11519946728,3867.9696224844283
1037,0.0,13129.583315793285,16595.938044449686,9908.50712008099
1403,0.0,17288.73537894333,26932.009543812164,14740.248307585163
1691,0.0,10616.203461768897,11754.579312323915,7456.9275913642705
5525,0.0,1328.0378561526893,1466.1621658549063,931.4000073358652
5260,0.0,2654.624066420812,7784.418800721171,3479.6809557139945
5072,0.0,4040.8813120917653,2274.3695296165124,2105.083613902759
5528,0.0,672.0880199420542,2895.408741483716,1189.1655871419234
5529,0.0,1328.0378561526893,732.153549254539,686.7304684690762
1766,0.0,2976.8974186272358,2272.6831167162804,1749.8601784478387
2894,0.0,1343.5329260126562,1465.5184636690233,936.3504632272264
5531,0.0,2656.851957273425,5957.373252895149,2871.4084033895247
1508,0.0,9776.024042998732,4228.134719942723,4668.0529209804845
5532,0.0,672.0880199420542,1453.2852279111883,708.4577492844141
5533,0.0,2024.990205770447,4396.138227787892,2140.3761445194464
5534,0.0,1342.4147434413276,3662.5950553595367,1668.3365996002879
2215,0.0,8624.054689121434,7155.59122653869,5259.881971886708
1188,0.0,12105.610952258114,13651.757121036439,8585.78935776485
5535,0.0,2684.594918534233,6735.727036672809,3140.1073184023476
1916,0.0,4643.673706456222,4710.062824897893,3117.9121771180385
5536,0.0,1490.0139106847764,3029.85869733341,1506.6242026727286
3337,0.0,2680.8718239462264,4447.760301491955,2376.210708479394
3186,0.0,4652.599888016999,4884.711936211483,3179.103941409494
5538,0.0,1335.4156578080456,2196.9754911121668,1177.4637163067375
4680,0.0,7310.233768032799,15732.985342402973,7681.073036811925
5540,0.0,2675.450651119169,8113.074942675664,3596.175197931611
2196,0.0,9478.172238813204,21775.765331525974,10417.97919011306
3811,0.0,1343.0751448644698,0.0,447.6917149548233
5541,0.0,1341.2286818067455,0.0,447.07622726891515
4983,0.0,5973.5120102716955,16886.15577282785,7619.889261033182
5542,0.0,1328.0378561526893,2914.9921274208837,1414.3433278578577
5543,0.0,672.0880199420542,0.0,224.02933998068474
4492,0.0,1328.0378561526893,729.5640062692696,685.8672874739863
2574,0.0,19930.978507609605,18209.13465571067,12713.371054440091
990,0.0,41661.236242892606,29406.401798792733,23689.212680561777
3359,0.0,5739.526820118417,7135.743282028905,4291.756700715774
5544,0.0,672.0880199420542,1453.1098641233727,708.3992946884756
5546,0.0,672.0880199420542,2872.45489774922,1181.5143058970914
2255,0.0,8646.965864427757,8475.22214765398,5707.396004027246
873,0.0,5980.931420691169,3221.7573959376177,3067.5629388762623
5547,0.0,1328.0378561526893,3029.8647488969805,1452.6342016832232
5548,0.0,1341.2286818067455,1454.6097309987565,931.946137601834
5064,0.0,1991.9290343066182,2932.2459244948554,1641.3916529338246
719,0.0,9276.37083450403,5493.547643915785,4923.306159473272
756,0.0,12425.587687119667,10848.668928493116,7758.085538537594
5549,0.0,672.0880199420542,726.6649126517943,466.25097753128284
2417,0.0,11957.713828976712,30894.129237654157,14283.947688876957
4798,0.0,2682.032971168079,2919.6126277627163,1867.2151996435985
1625,0.0,14290.005477389492,18517.2879029546,10935.764460114697
5552,0.0,1329.2068844642827,1454.8242983940509,928.0103942861111
4864,0.0,7956.327708321912,17392.67059123572,8449.666099852544
3119,0.0,2015.074269503961,1453.3924458309707,1156.1555717783106
3226,0.0,7291.265934112731,16632.78562036348,7974.68385149207
3286,0.0,3491.946039330985,2248.0517400933136,1913.3325931414329
720,0.0,9524.858882267454,17410.222098926217,8978.360327064556
3448,0.0,4671.960462909165,12093.838385654766,5588.599616187977
1909,0.0,5449.299673657231,5319.737200379634,3589.678958012288
2699,0.0,3202.897242900441,2911.446963614389,2038.1147355049434
1010,0.0,32187.203101565683,25555.168785147664,19247.457295571116
5553,0.0,1991.843613462973,2171.9889140187556,1387.944175827243
4371,0.0,7963.817794320354,14634.597612090465,7532.805135470273
5554,0.0,2012.1330976583304,8366.552707727005,3459.5619351284454
2047,0.0,8466.799619201505,10724.963392207175,6397.254337136226
1344,0.0,1995.1292651988992,0.0,665.0430883996331
5555,0.0,672.0880199420542,1456.1148601033324,709.4009600151288
5556,0.0,672.0880199420542,10663.733408889051,3778.6071429437015
3634,0.0,5311.464329173976,5995.800385567648,3769.088238247208
5558,0.0,3977.0149946596675,5342.344526321851,3106.453173660506
1313,0.0,11379.330906769837,16482.843398661757,9287.391435143865
5560,0.0,672.0880199420542,726.7198371689834,466.26928570367926
5561,0.0,1993.9968034488463,714.2880838148891,902.7616290879118
5562,0.0,5302.799876061213,9659.413353386468,4987.404409815893
5563,0.0,4877.709022035112,11525.61886507781,5467.775962370974
5030,0.0,1342.0750938963572,0.0,447.35836463211905
1335,0.0,13110.841279331446,18441.020968165267,10517.287415832237
5564,0.0,1329.274255070134,0.0,443.0914183567113
5565,0.0,1328.0378561526893,0.0,442.6792853842298
2581,0.0,12617.142149393228,23411.67503953593,12009.605729643052
5567,0.0,2655.4187853411545,2189.3988677439934,1614.9392176950494
5568,0.0,672.0880199420542,3909.667898150117,1527.2519726973903
1423,0.0,8759.722861040244,5303.504209991,4687.742357010415
4893,0.0,3318.6690529390426,19671.3856697188,7663.35157421928
1371,0.0,4800.899073989546,9489.46788563594,4763.455653208496
4275,0.0,5315.3401304685785,7049.211185199458,4121.517105222679
5570,0.0,1991.9236955038905,4179.047593596065,2056.9904296999853
5571,0.0,1339.713394003947,3566.6652749722393,1635.4595563253954
5572,0.0,2652.038730014136,0.0,884.012910004712
2240,0.0,5452.989040570862,10548.692264523088,5333.89376836465
5290,0.0,1343.7951205466227,2742.0963250961263,1361.9638152142497
1393,0.0,7544.4909405250455,2180.0079593062273,3241.499633277091
5005,0.0,2652.9773423794286,1454.746285846283,1369.2412094085705
5573,0.0,1328.0378561526893,6895.190012317603,2741.0759561567643
5574,0.0,672.0880199420542,0.0,224.02933998068474
3683,0.0,2013.0814978286237,0.0,671.0271659428746
3269,0.0,2014.5931416867031,726.848564450587,913.8139020457634
3674,0.0,1342.1063640266202,726.7731172395501,689.6264937553901
5577,0.0,672.0880199420542,0.0,224.02933998068474
5578,0.0,1991.786412005175,728.1125519024499,906.6329879692083
5579,0.0,7289.6770471008995,14395.520266111722,7228.399104404208
5580,0.0,2013.5668204194535,6138.5786742255605,2717.381831548338
5581,0.0,1991.6826866950341,2183.9416071828045,1391.8747646259462
3939,0.0,2115.9192955729573,2213.845934789518,1443.2550767874918
5582,0.0,672.0880199420542,0.0,224.02933998068474
2031,0.0,19326.443926326418,13811.831370379723,11046.091765568714
4027,0.0,7289.0571527841685,4251.347202241994,3846.801451675388
4886,0.0,4732.440496411062,15419.953087808166,6717.4645280730765
1692,0.0,7311.827781990109,1466.2651739913351,2926.030985327148
5583,0.0,672.0880199420542,2145.9359461796325,939.3413220405622
5584,0.0,672.0880199420542,726.9051334143985,466.3310511188176
5585,0.0,1342.06797549272,1457.8456072845051,933.3045275924084
856,0.0,11684.054724609436,13423.968374897746,8369.341033169061
3732,0.0,6741.542637120743,14259.462370354619,7000.335002491786
5588,0.0,672.0880199420542,726.9051334143985,466.3310511188176
2620,0.0,3435.5233687878863,6803.364770699885,3412.9627131625907
3770,0.0,2024.990205770447,2237.315608540537,1420.768604770328
2241,0.0,7301.408430523548,15686.392644248943,7662.600358257497
2206,0.0,6294.003685367782,9177.661861998547,5157.22184912211
5007,0.0,2124.0167339388645,3787.1615581191154,1970.3927640193267
3178,0.0,2673.0514101218632,8349.822634013344,3674.2913480450693
5592,0.0,2004.0795137434018,4825.243155225979,2276.44088965646
921,0.0,18946.888695309317,19079.187091605054,12675.358595638123
5593,0.0,1991.843613462973,0.0,663.9478711543244
