node_id,layer 1,layer 2,layer 3,Mean
3145,0,2.001,2.016,1.3389999999999997
1007,0,3.742,2.256,1.9993333333333332
3074,0,2.135,1.647,1.2606666666666666
424,1.015,1.016,1.014,1.015
5857,0,0,1.22,0.4066666666666667
4587,0,1.798,1.077,0.9583333333333334
2823,0,1.23,1.11,0.7799999999999999
5343,0,2.454,1.058,1.1706666666666667
3914,0,2.383,1.017,1.1333333333333333
43,1.018,0,1.012,0.6766666666666667
5974,0,0,1.39,0.4633333333333333
4008,0,2.224,0,0.7413333333333334
2968,0,1.896,2.073,1.323
892,0,1.719,1.023,0.914
2681,0,2.496,1.055,1.1836666666666666
5647,0,0,1.039,0.3463333333333333
2639,0,2.169,4.137,2.102
1219,0,4.561,2.909,2.4899999999999998
949,0,1.044,1.012,0.6853333333333333
4997,0,1.972,1.233,1.0683333333333334
5536,0,2.012,1.104,1.0386666666666666
1661,0,2.872,1.404,1.4253333333333333
6075,0,0,1.011,0.33699999999999997
2582,0,2.438,1.659,1.3656666666666668
22,1.038,4.178,2.341,2.519
3948,0,4.352,5.885,3.412333333333333
3718,0,3.642,3.215,2.2856666666666663
6157,0,0,1.014,0.338
5476,0,1.03,1.07,0.7000000000000001
1837,0,2.087,1.058,1.0483333333333336
4240,0,2.259,1.042,1.1003333333333334
6248,0,0,1.035,0.345
5659,0,0,1.16,0.38666666666666666
3931,0,1.617,2.467,1.3613333333333333
4290,0,1.023,1.039,0.6873333333333332
2979,0,2.845,1.409,1.4180000000000001
3686,0,4.449,6.647,3.6986666666666665
784,0,8.905,9.233,6.045999999999999
4666,0,2.032,1.403,1.145
4054,0,1.011,1.081,0.6973333333333332
5915,0,0,1.03,0.3433333333333333
2813,0,5.88,6.778,4.219333333333333
6104,0,0,1.049,0.3496666666666666
1005,0,6.349,7.884,4.7443333333333335
683,0,3.051,3.194,2.0816666666666666
6351,0,0,1.108,0.36933333333333335
4121,0,3.883,2.065,1.9826666666666668
5664,0,0,1.051,0.35033333333333333
1058,0,14.486,1.909,5.465
1328,0,1.538,1.09,0.876
1590,0,1.057,1.179,0.7453333333333333
4051,0,2.407,2.882,1.763
6022,0,0,1.033,0.3443333333333333
944,0,1.771,1.034,0.9349999999999999
2519,0,4.304,3.365,2.5563333333333333
4304,0,1.073,1.035,0.7026666666666666
2923,0,2.66,1.424,1.3613333333333333
2998,0,3.731,8.348,4.0263333333333335
6314,0,0,1.019,0.3396666666666666
4307,0,1.15,1.475,0.875
1773,0,2.22,2.636,1.6186666666666667
2832,0,2.766,1.137,1.301
225,1.017,1.016,1.016,1.0163333333333333
5894,0,0,1.035,0.345
5939,0,0,1.028,0.3426666666666667
1539,0,1.54,1.31,0.9500000000000001
4122,0,1.289,0,0.42966666666666664
335,1.027,0,2.622,1.2163333333333333
2077,0,2.413,1.174,1.1956666666666667
2718,0,5.641,7.684,4.441666666666666
741,0,2.587,1.081,1.2226666666666668
177,1.027,0,0,0.3423333333333333
3350,0,1.172,1.068,0.7466666666666667
3623,0,1.207,1.687,0.9646666666666667
2626,0,1.109,1.1,0.7363333333333334
2559,0,2.659,1.084,1.2476666666666667
4407,0,2.323,2.228,1.5170000000000001
4629,0,2.82,2.132,1.6506666666666667
3575,0,2.406,1.495,1.3003333333333333
5133,0,1.016,1.045,0.6869999999999999
4217,0,1.032,1.082,0.7046666666666667
3897,0,2.887,1.539,1.4753333333333334
2293,0,4.228,2.871,2.3663333333333334
1554,0,2.249,1.069,1.106
353,1.012,2.382,1.832,1.742
5507,0,2.799,0,0.9329999999999999
4160,0,1.011,1.535,0.8486666666666666
5217,0,1.809,0,0.603
1770,0,10.066,8.743,6.269666666666667
560,1.021,1.013,1.025,1.0196666666666665
3013,0,2.303,1.385,1.2293333333333332
4188,0,1.013,1.048,0.6869999999999999
4606,0,1.364,3.493,1.619
4368,0,1.123,1.119,0.7473333333333333
533,1.04,1.022,1.018,1.0266666666666666
2416,0,5.465,3.212,2.892333333333333
37,1.032,4.451,2.673,2.718666666666666
1345,0,1.298,1.218,0.8386666666666667
1055,0,3.07,2.194,1.7546666666666664
1089,0,1.24,1.042,0.7606666666666667
6382,0,0,1.254,0.418
4442,0,1.902,1.753,1.2183333333333333
2012,0,1.023,1.047,0.69
5839,0,0,1.039,0.3463333333333333
3445,0,1.635,1.117,0.9173333333333332
2474,0,7.207,4.419,3.8753333333333333
5810,0,0,1.099,0.36633333333333334
2020,0,4.045,3.182,2.4090000000000003
302,1.045,4.343,0,1.796
167,1.015,3.378,1.996,2.1296666666666666
6355,0,0,1.027,0.3423333333333333
3438,0,1.014,1.023,0.6789999999999999
3835,0,1.047,1.233,0.7600000000000001
5000,0,2.407,0,0.8023333333333333
3699,0,1.075,1.066,0.7136666666666667
434,1.015,1.804,1.026,1.2816666666666665
3617,0,3.394,1.354,1.5826666666666667
87,1.013,5.479,5.734,4.075333333333333
3841,0,1.529,1.423,0.984
1391,0,3.146,1.067,1.4043333333333334
833,0,7.852,4.379,4.077
4624,0,1.041,1.19,0.7436666666666666
3333,0,1.885,1.039,0.9746666666666667
1410,0,4.516,4.193,2.903
3514,0,1.073,1.077,0.7166666666666667
285,1.007,1.016,1.01,1.011
2521,0,1.211,0,0.4036666666666667
4161,0,2.265,0,0.755
3772,0,1.027,1.84,0.9556666666666667
2795,0,2.271,1.092,1.121
4540,0,1.184,1.301,0.8283333333333333
5954,0,0,1.022,0.3406666666666667
5271,0,3.805,2.211,2.005333333333333
2292,0,2.528,1.172,1.2333333333333334
3194,0,1.372,1.065,0.8123333333333335
1043,0,2.374,1.134,1.1693333333333333
4444,0,4.068,3.264,2.4439999999999995
3675,0,1.874,1.167,1.0136666666666667
6273,0,0,1.036,0.3453333333333333
4074,0,2.828,1.726,1.518
1229,0,8.12,4.44,4.1866666666666665
1595,0,1.369,1.923,1.0973333333333333
1628,0,3.211,1.408,1.5396666666666665
864,0,1.103,1.058,0.7203333333333334
3392,0,2.667,1.165,1.2773333333333332
1417,0,2.758,1.416,1.391333333333333
5743,0,0,1.051,0.35033333333333333
5202,0,2.512,1.469,1.327
6307,0,0,1.044,0.34800000000000003
3881,0,2.764,1.161,1.3083333333333333
3806,0,2.22,1.202,1.1406666666666667
756,0,3.821,1.636,1.819
5013,0,2.16,1.018,1.0593333333333332
3604,0,1.09,2.176,1.0886666666666667
1027,0,1.339,1.526,0.9550000000000001
5844,0,0,1.013,0.3376666666666666
1449,0,2.331,1.262,1.1976666666666667
2366,0,2.345,1.116,1.1536666666666668
3584,0,1.069,0,0.35633333333333334
1172,0,6.339,7.638,4.659
368,1.02,1.136,2.026,1.394
1159,0,2.161,1.101,1.0873333333333333
964,0,2.343,1.401,1.248
1302,0,1.029,1.018,0.6823333333333332
5543,0,1.874,0,0.6246666666666667
6116,0,0,1.055,0.3516666666666666
6177,0,0,1.036,0.3453333333333333
5515,0,3.431,2.711,2.047333333333333
5208,0,1.037,0,0.3456666666666666
1176,0,2.52,4.793,2.437666666666667
988,0,3.751,4.26,2.6703333333333332
5302,0,1.145,1.04,0.7283333333333334
261,1.001,3.871,2.326,2.3993333333333333
1394,0,3.056,1.013,1.3563333333333334
4993,0,3.116,0,1.0386666666666666
1422,0,2.291,1.014,1.1016666666666666
5233,0,1.013,0,0.3376666666666666
260,1.001,3.792,2.102,2.2983333333333333
5348,0,2.37,1.265,1.2116666666666667
3794,0,1.666,1.862,1.176
502,1.016,2.157,1.04,1.4043333333333334
328,1.015,1.028,1.029,1.024
4817,0,1.012,1.016,0.676
3322,0,1.751,1.018,0.923
1004,0,5.373,3.718,3.0303333333333335
3102,0,1.025,1.017,0.6806666666666666
212,1.007,2.903,2.192,2.0340000000000003
579,1.01,2.344,1.14,1.498
5591,0,1.349,3.029,1.4593333333333334
674,0,5.903,2.162,2.688333333333333
27,1.018,3.523,1.815,2.1186666666666665
5225,0,1.896,1.151,1.0156666666666665
476,1.031,4.233,6.774,4.012666666666667
3592,0,5.15,4.914,3.3546666666666667
1278,0,1.803,1.242,1.015
3083,0,1.025,1.108,0.711
2041,0,1.082,0,0.3606666666666667
2290,0,1.148,1.091,0.7463333333333333
194,1.021,2.292,2.226,1.8463333333333332
4699,0,1.018,1.244,0.754
2291,0,2.868,1.039,1.3023333333333333
1870,0,1.277,0,0.42566666666666664
5156,0,1.02,1.063,0.6943333333333334
4895,0,1.196,0,0.39866666666666667
2889,0,1.617,1.393,1.0033333333333332
5232,0,1.019,0,0.3396666666666666
3704,0,3.051,1.341,1.4640000000000002
5827,0,0,1.238,0.4126666666666667
4607,0,1.03,1.021,0.6836666666666668
2145,0,1.161,1.337,0.8326666666666668
3359,0,3.748,1.65,1.7993333333333332
5433,0,1.015,1.017,0.6773333333333333
1462,0,8.304,0,2.7680000000000002
2254,0,5.638,11.068,5.568666666666666
1260,0,2.235,1.075,1.1033333333333333
3600,0,2.327,1.127,1.1513333333333333
4673,0,2.731,1.238,1.323
2954,0,2.261,1.211,1.1573333333333335
3372,0,1.037,1.031,0.6893333333333332
4144,0,2.703,1.03,1.2443333333333333
3558,0,1.106,1.041,0.7156666666666668
1822,0,1.201,1.226,0.809
5526,0,1.056,1.07,0.7086666666666668
4888,0,1.73,1.174,0.968
5489,0,1.013,1.073,0.6953333333333332
3293,0,1.03,1.133,0.7210000000000001
229,1.012,2.769,1.127,1.6360000000000001
2453,0,5.149,2.564,2.571
1482,0,2.978,1.23,1.4026666666666667
516,1.018,1.014,1.018,1.0166666666666666
5620,0,0,1.041,0.347
6169,0,0,1.036,0.3453333333333333
1545,0,1.306,0,0.43533333333333335
417,1.014,0,1.467,0.827
2294,0,2.482,1.232,1.2380000000000002
2027,0,1.475,1.023,0.8326666666666668
3489,0,3.486,3.172,2.2193333333333336
85,1.022,2.913,1.729,1.888
543,1.001,2.535,2.181,1.9056666666666668
2090,0,6.517,14.411,6.976
3373,0,1.915,2.695,1.5366666666666664
5819,0,0,1.024,0.3413333333333333
139,1.013,0,0,0.3376666666666666
613,1.026,2.332,1.205,1.521
2101,0,2.292,1.188,1.16
2118,0,8.248,12.447,6.898333333333333
1866,0,3.307,7.942,3.7496666666666667
4564,0,1.333,0,0.4443333333333333
2312,0,3.629,5.527,3.052
5345,0,1.015,1.013,0.6759999999999998
5317,0,1.016,1.052,0.6893333333333334
1652,0,2.942,1.642,1.5279999999999998
701,0,43.857,1.029,14.961999999999998
2055,0,2.22,1.651,1.2903333333333336
2920,0,5.522,5.384,3.6353333333333335
737,0,1.055,1.286,0.7803333333333334
5243,0,1.052,1.052,0.7013333333333334
5503,0,1.086,1.065,0.717
2640,0,2.538,1.433,1.3236666666666668
2638,0,2.805,1.511,1.4386666666666665
705,0,5.338,3.468,2.935333333333334
849,0,5.032,2.621,2.551
5980,0,0,1.016,0.33866666666666667
5681,0,0,1.026,0.342
2001,0,2.247,1.063,1.1033333333333333
1350,0,2.349,1.04,1.1296666666666668
427,1.05,4.118,2.196,2.4546666666666668
3262,0,5.218,8.404,4.540666666666667
4500,0,3.337,2.785,2.0406666666666666
5497,0,2.266,1.13,1.132
638,1.012,2.438,2.367,1.939
6297,0,0,1.059,0.353
5520,0,4.379,3.247,2.542
2858,0,1.285,1.333,0.8726666666666666
3494,0,1.062,1.042,0.7013333333333334
3983,0,3.473,1.119,1.5306666666666666
4771,0,1.053,1.18,0.7443333333333332
2269,0,2.326,1.039,1.1216666666666668
5689,0,0,1.082,0.3606666666666667
1127,0,2.201,2.028,1.4096666666666666
3288,0,2.43,1.035,1.155
364,1.013,1.038,1.066,1.039
2023,0,1.179,0,0.393
587,1.014,3.292,2.161,2.155666666666667
1906,0,2.213,1.33,1.181
1546,0,4.368,3.469,2.6123333333333334
2841,0,4.482,5.179,3.220333333333334
4838,0,1.024,0,0.3413333333333333
3338,0,1.132,1.3,0.8106666666666666
1686,0,4.474,2.056,2.1766666666666667
3409,0,1.768,0,0.5893333333333334
5643,0,0,1.037,0.3456666666666666
1207,0,4.598,2.332,2.31
2698,0,2.355,1.292,1.2156666666666667
6002,0,0,1.026,0.342
4244,0,3.201,3.677,2.292666666666667
3282,0,2.088,0,0.6960000000000001
2136,0,3.056,2.519,1.8583333333333334
5382,0,1.108,1.173,0.7603333333333334
5539,0,1.015,0,0.3383333333333333
6239,0,0,1.109,0.36966666666666664
6112,0,0,1.024,0.3413333333333333
297,1.001,1.036,1.606,1.2143333333333333
4660,0,1.019,1.01,0.6763333333333333
2079,0,2.283,1.251,1.178
1950,0,1.868,1.788,1.2186666666666668
4505,0,1.036,1.031,0.6890000000000001
2733,0,2.921,1.354,1.425
1701,0,1.076,1.231,0.7690000000000001
6148,0,0,1.05,0.35000000000000003
4196,0,2.579,1.336,1.305
584,1.011,2.256,1.974,1.7469999999999999
862,0,1.998,1.243,1.0803333333333334
4827,0,1.522,1.217,0.9129999999999999
2895,0,2.796,1.848,1.548
2334,0,1.427,1.186,0.871
397,1.015,4.431,2.795,2.747
4427,0,2.458,2.374,1.610666666666667
142,1.055,7.606,5.906,4.855666666666667
2535,0,2.884,1.251,1.3783333333333332
3745,0,4.089,2.185,2.0913333333333335
5923,0,0,1.024,0.3413333333333333
1748,0,1.903,1.159,1.0206666666666668
1537,0,1.282,1.291,0.8576666666666667
28,1.024,14.774,22.631,12.809666666666667
1486,0,1.018,1.035,0.6843333333333333
738,0,3.614,2.416,2.01
3836,0,1.06,0,0.35333333333333333
5966,0,0,1.115,0.37166666666666665
2551,0,1.012,1.019,0.6769999999999999
1139,0,3.524,1.338,1.6206666666666667
3431,0,1.116,1.097,0.7376666666666667
2694,0,5.062,4.54,3.2006666666666668
1122,0,1.656,1.024,0.8933333333333332
3471,0,1.739,0,0.5796666666666667
2915,0,2.135,0,0.7116666666666666
460,1.014,4.922,4.829,3.5883333333333334
2092,0,2.278,1.197,1.1583333333333334
2942,0,5.337,2.033,2.4566666666666666
2816,0,1.088,1.165,0.751
3905,0,1.694,1.05,0.9146666666666666
2541,0,2.888,1.039,1.309
1016,0,1.014,1.065,0.693
744,0,2.427,1.046,1.1576666666666666
6308,0,0,1.027,0.3423333333333333
3596,0,1.033,1.029,0.6873333333333332
6258,0,0,1.13,0.37666666666666665
2212,0,9.908,13.872,7.926666666666667
765,0,6.331,4.056,3.4623333333333335
144,1.013,5.659,4.038,3.5700000000000003
981,0,8.461,12.03,6.830333333333333
5544,0,2.291,1.04,1.1103333333333334
2007,0,9.53,15.269,8.266333333333334
6020,0,0,1.013,0.3376666666666666
1942,0,3.925,3.707,2.544
3568,0,2.023,1.04,1.0210000000000001
45,1.029,5.003,8.211,4.7476666666666665
1363,0,2.946,1.908,1.618
3734,0,1.579,0,0.5263333333333333
1318,0,1.975,1.341,1.1053333333333333
1067,0,1.388,1.248,0.8786666666666667
3868,0,1.012,1.014,0.6753333333333332
3984,0,1.01,1.016,0.6753333333333332
241,1.031,1.088,1.058,1.059
5450,0,1.015,1.018,0.6776666666666666
4090,0,1.021,0,0.3403333333333333
336,1.017,1.756,1.648,1.4736666666666665
5218,0,1.104,1.019,0.7076666666666668
5951,0,0,1.021,0.3403333333333333
917,0,2.179,1.418,1.1989999999999998
3888,0,1.252,1.019,0.757
1071,0,1.117,1.074,0.7303333333333333
6041,0,0,1.102,0.36733333333333335
703,0,12.789,0,4.263
3820,0,1.27,1.507,0.9256666666666667
1802,0,2.511,1.197,1.236
5168,0,1.838,0,0.6126666666666667
1951,0,1.342,1.715,1.0190000000000001
3386,0,1.024,1.054,0.6926666666666668
3428,0,2.45,1.643,1.3643333333333334
5583,0,2.964,1.197,1.3869999999999998
206,1.032,7.251,3.114,3.799000000000001
2567,0,2.489,1.744,1.4109999999999998
1683,0,1.313,1.157,0.8233333333333333
2856,0,1.055,1.04,0.6983333333333333
1715,0,4.209,2.031,2.08
2076,0,1.994,1.121,1.0383333333333333
5405,0,1.343,1.061,0.8013333333333333
2409,0,4.516,3.595,2.703666666666667
3599,0,1.814,1.554,1.1226666666666667
4458,0,1.855,1.258,1.0376666666666667
5835,0,0,1.7,0.5666666666666667
1497,0,5.659,4.756,3.4716666666666662
2668,0,4.314,2.471,2.2616666666666667
6094,0,0,1.052,0.3506666666666667
1493,0,1.014,1.021,0.6783333333333333
6192,0,0,1.041,0.347
4066,0,1.017,1.261,0.7593333333333332
539,1.024,6.897,16.349,8.09
975,0,1.171,0,0.39033333333333337
5203,0,2.692,1.668,1.4533333333333334
4218,0,1.151,1.015,0.722
1723,0,2.253,1.304,1.1856666666666669
1862,0,1.227,1.541,0.9226666666666666
3391,0,1.019,1.646,0.8883333333333333
5610,0,0,1.044,0.34800000000000003
5206,0,1.04,1.038,0.6926666666666668
5637,0,0,1.115,0.37166666666666665
42,1.01,2.871,1.457,1.7793333333333334
4441,0,1.013,1.956,0.9896666666666666
5802,0,0,1.026,0.342
5244,0,2.212,1.012,1.0746666666666667
1842,0,2.718,2.25,1.656
40,1.02,1.051,0,0.6903333333333332
4329,0,1.295,1.474,0.923
5129,0,1.788,0,0.596
1370,0,1.021,1.278,0.7663333333333333
4451,0,2.634,2.38,1.6713333333333331
89,1.001,1.052,1.067,1.04
4463,0,3.408,1.672,1.6933333333333334
4631,0,1.056,0,0.35200000000000004
941,0,6.015,3.514,3.1763333333333335
3044,0,2.13,1.013,1.0476666666666665
5463,0,2.457,2.431,1.6293333333333333
4832,0,1.3,3.189,1.4963333333333333
670,0,3.301,1.421,1.574
1645,0,1.194,1.534,0.9093333333333332
5230,0,1.797,1.1,0.9656666666666668
1785,0,4.422,3.696,2.706
5272,0,1.028,1.021,0.6829999999999999
92,1.011,1.953,1.562,1.5086666666666666
1875,0,1.447,1.655,1.034
3889,0,1.015,0,0.3383333333333333
5830,0,0,1.152,0.38399999999999995
3204,0,2.253,0,0.751
490,1.015,0,1.107,0.7073333333333333
3694,0,3.068,1.299,1.4556666666666667
2543,0,2.534,1.08,1.2046666666666666
2305,0,5.886,5.453,3.779666666666667
4332,0,1.029,0,0.34299999999999997
1901,0,3.198,2.235,1.811
1797,0,1.01,1.029,0.6796666666666665
124,1.016,3.645,2.289,2.3166666666666664
604,1.014,1.361,1.126,1.167
4634,0,1.739,1.232,0.9903333333333334
4882,0,3.318,1.075,1.4643333333333333
3296,0,1.008,1.014,0.674
3980,0,2.579,2.462,1.6803333333333335
4894,0,1.02,1.134,0.718
4007,0,3.035,1.061,1.3653333333333333
5439,0,1.957,1.488,1.1483333333333334
5434,0,1.018,1.158,0.7253333333333334
1740,0,1.056,1.047,0.701
301,1.032,12.08,19.865,10.992333333333333
5511,0,1.184,1.08,0.7546666666666667
3677,0,1.175,1.026,0.7336666666666667
2059,0,2.634,1.097,1.2436666666666667
2848,0,2.897,2.171,1.6893333333333331
972,0,1.635,0,0.545
1910,0,1.033,1.103,0.7120000000000001
1479,0,2.425,1.531,1.3186666666666664
2564,0,1.013,1.012,0.6749999999999999
5843,0,0,1.014,0.338
6175,0,0,1.016,0.33866666666666667
4410,0,1.122,1.204,0.7753333333333333
2399,0,3.389,1.597,1.662
836,0,3.902,2.141,2.0143333333333335
2114,0,5.555,11.343,5.632666666666666
1900,0,2.667,1.824,1.4969999999999999
3648,0,2.732,1.123,1.2850000000000001
1533,0,3.113,1.924,1.679
1632,0,1.193,1.355,0.8493333333333334
1864,0,4.975,6.44,3.8049999999999997
4474,0,2.867,1.846,1.571
3369,0,1.134,1.158,0.7639999999999999
652,1.013,3.047,1.493,1.8510000000000002
5058,0,2.218,1.117,1.1116666666666666
1954,0,3.021,1.075,1.3653333333333333
1654,0,6.265,11.615,5.96
895,0,4.333,2.32,2.2176666666666667
1069,0,6.657,2.073,2.91
1894,0,1.212,1.026,0.746
5172,0,1.02,0,0.34
25,1.014,2.238,1.104,1.452
1935,0,9.411,13.266,7.559
926,0,4.852,4.679,3.177
4100,0,1.031,1.089,0.7066666666666667
2911,0,2.213,1.157,1.1233333333333333
358,1.016,1.124,1.092,1.0773333333333335
4934,0,2.448,1.156,1.2013333333333334
4954,0,2.38,1.139,1.173
1337,0,1.133,0,0.37766666666666665
5264,0,1.053,1.154,0.7356666666666666
4935,0,2.021,1.175,1.0653333333333332
2605,0,2.727,1.518,1.415
2678,0,1.389,1.242,0.8770000000000001
3001,0,4.703,2.283,2.328666666666667
3557,0,1.074,1.008,0.694
2608,0,2.914,0,0.9713333333333334
1401,0,2.38,1.456,1.2786666666666666
1656,0,4.12,4.7,2.94
540,1.015,1.018,1.039,1.024
4987,0,1.181,1.114,0.765
5060,0,2.14,1.119,1.0863333333333334
3861,0,1.473,1.399,0.9573333333333333
5276,0,2.421,0,0.8069999999999999
3410,0,2.679,1.811,1.4966666666666668
2560,0,2.695,2.418,1.7043333333333333
2204,0,1.064,1.287,0.7836666666666666
4207,0,2.758,2.059,1.6056666666666668
4345,0,1.956,1.031,0.9956666666666667
2374,0,1.977,1.868,1.2816666666666667
4257,0,1.371,1.031,0.8006666666666667
648,1.02,2.188,1.626,1.6113333333333333
1011,0,3.175,2.331,1.8353333333333335
963,0,1.339,1.048,0.7956666666666666
5291,0,1.989,1.024,1.0043333333333333
3943,0,1.013,1.012,0.6749999999999999
2953,0,2.827,1.215,1.3473333333333333
2952,0,1.804,1.042,0.9486666666666667
4028,0,1.505,1.014,0.8396666666666667
2970,0,1.991,1.128,1.0396666666666665
1253,0,6.063,4.736,3.5996666666666663
2133,0,2.965,1.887,1.6173333333333335
3715,0,2.521,1.021,1.1806666666666665
421,1.026,11.149,13.935,8.703333333333333
3969,0,2.85,3.065,1.9716666666666667
133,1.016,1.71,1.328,1.3513333333333335
6306,0,0,1.009,0.3363333333333333
4221,0,1.01,1.056,0.6886666666666666
1524,0,1.668,1.292,0.9866666666666667
3009,0,1.111,1.048,0.7196666666666666
1940,0,2.908,1.407,1.4383333333333332
2782,0,1.091,1.467,0.8526666666666666
2735,0,2.595,1.166,1.2536666666666667
5910,0,0,1.011,0.33699999999999997
6013,0,0,1.015,0.3383333333333333
347,1.027,2.56,1.381,1.656
2635,0,3.282,1.78,1.6873333333333334
5072,0,2.655,1.045,1.2333333333333332
6367,0,0,1.019,0.3396666666666666
4688,0,1.027,1.287,0.7713333333333333
4104,0,1.017,1.018,0.6783333333333333
607,1.026,3.855,3.487,2.7893333333333334
1733,0,1.81,0,0.6033333333333334
5960,0,0,1.066,0.35533333333333333
153,1.19,1.107,2.021,1.4393333333333331
3536,0,3.328,2.143,1.8236666666666668
795,0,12.506,2.32,4.942
5640,0,0,1.152,0.38399999999999995
2330,0,2.748,1.529,1.4256666666666666
2324,0,1.17,1.012,0.7273333333333333
4885,0,2.155,1.247,1.1340000000000001
5417,0,2.934,2.765,1.8996666666666666
4845,0,2.857,1.062,1.3063333333333336
6349,0,0,1.068,0.35600000000000004
1293,0,1.121,1.378,0.8329999999999999
2982,0,1.31,0,0.4366666666666667
1959,0,1.019,1.232,0.7503333333333333
5081,0,1.03,1.028,0.6859999999999999
5006,0,2.438,1.013,1.1503333333333334
4412,0,1.02,1.235,0.7516666666666666
500,1.012,2.936,1.304,1.7506666666666666
3003,0,1.019,1.024,0.681
2657,0,3.882,3.555,2.479
3347,0,2.637,2.409,1.6819999999999997
276,1.015,3.105,1.063,1.7276666666666667
2973,0,1.197,1.024,0.7403333333333334
830,0,5.963,3.932,3.2983333333333333
19,1.018,3.161,1.582,1.9203333333333334
4545,0,1.817,0,0.6056666666666667
1967,0,1.028,1.367,0.7983333333333333
1779,0,2.832,1.095,1.309
3179,0,1.474,0,0.49133333333333334
5851,0,0,1.302,0.434
5756,0,0,1.061,0.35366666666666663
2602,0,4.058,3.458,2.505333333333333
1356,0,2.51,1.234,1.248
2969,0,6.193,3.959,3.384
961,0,3.022,0,1.0073333333333332
1709,0,1.025,1.115,0.7133333333333333
2297,0,5.25,7.504,4.251333333333333
1399,0,2.283,1.015,1.0993333333333333
3459,0,1.02,1.014,0.6779999999999999
1187,0,6.567,1.747,2.771333333333333
1801,0,1.275,1.348,0.8743333333333334
1601,0,2.944,1.542,1.4953333333333332
137,1.042,2.052,1.857,1.6503333333333334
479,1.015,2.708,1.753,1.8253333333333333
783,0,8.044,6.336,4.793333333333334
1860,0,2.509,1.208,1.2389999999999999
1146,0,1.675,1.101,0.9253333333333332
1745,0,2.767,2.169,1.6453333333333333
3509,0,2.139,1.255,1.1313333333333333
3171,0,4.145,1.633,1.926
394,1.015,2.907,2.435,2.1189999999999998
595,1.019,4.189,5.155,3.454333333333333
4430,0,2.665,1.017,1.2273333333333334
6264,0,0,1.016,0.33866666666666667
1782,0,4.186,2.196,2.127333333333333
5993,0,0,1.017,0.33899999999999997
4784,0,1.038,1.022,0.6866666666666666
2039,0,5.307,3.614,2.9736666666666665
5537,0,1.013,1.021,0.6779999999999999
4971,0,1.809,1.413,1.074
166,1.024,0,1.231,0.7516666666666666
5732,0,0,1.141,0.38033333333333336
2880,0,2.278,1.214,1.164
1583,0,2.265,1.67,1.3116666666666668
3159,0,4.933,0,1.6443333333333332
695,0,4.103,3.968,2.6903333333333332
249,1.117,5.305,3.414,3.2786666666666666
5500,0,2.449,0,0.8163333333333332
4670,0,1.889,0,0.6296666666666667
5332,0,1.735,1.134,0.9563333333333333
3371,0,1.615,1.135,0.9166666666666666
2688,0,3.237,3.462,2.233
3574,0,1.013,1.09,0.701
4314,0,1.841,1.012,0.951
2610,0,1.515,1.141,0.8853333333333332
4253,0,1.052,1.048,0.7000000000000001
3155,0,2.532,1.714,1.4153333333333336
6142,0,0,1.012,0.3373333333333333
4659,0,2.546,1.093,1.2129999999999999
871,0,2.195,1.188,1.1276666666666666
3582,0,3.873,1.759,1.8773333333333333
6219,0,0,1.034,0.3446666666666667
4686,0,1.37,1.535,0.9683333333333334
6103,0,0,1.112,0.3706666666666667
61,1.012,1.472,1.527,1.337
2872,0,4.029,5.866,3.2983333333333333
1352,0,1.894,0,0.6313333333333333
3562,0,1.018,1.016,0.6779999999999999
1301,0,2.879,1.166,1.3483333333333334
5573,0,2.386,1.159,1.1816666666666666
5091,0,1.926,1.064,0.9966666666666667
622,1.025,0,1.013,0.6793333333333332
4519,0,1.046,1.235,0.7603333333333334
3508,0,2.093,0,0.6976666666666667
5757,0,0,1.265,0.42166666666666663
2752,0,1.563,1.033,0.8653333333333334
3590,0,1.029,1.469,0.8326666666666668
1710,0,1.721,1.31,1.0103333333333333
990,0,7.328,5.566,4.298
4704,0,1.056,1.045,0.7003333333333334
1790,0,3.185,2.9,2.0283333333333333
1136,0,3.139,1.413,1.5173333333333332
5268,0,1.023,1.067,0.6966666666666667
5112,0,1.009,1.045,0.6846666666666666
168,1.02,5.989,3.892,3.6336666666666666
4609,0,1.106,1.047,0.7176666666666667
2980,0,1.372,1.393,0.9216666666666667
3595,0,7.914,15.685,7.866333333333333
4371,0,3.807,3.077,2.2946666666666666
3405,0,1.052,1.015,0.6890000000000001
6257,0,0,1.084,0.36133333333333334
965,0,1.815,1.075,0.9633333333333333
4488,0,6.519,6.464,4.3276666666666666
1333,0,1.105,1.028,0.711
5588,0,2.577,1.017,1.198
2249,0,2.431,1.495,1.3086666666666666
517,1.016,1.337,1.148,1.1669999999999998
2802,0,1.143,1.592,0.9116666666666667
3358,0,1.1,0,0.3666666666666667
5609,0,0,1.023,0.34099999999999997
5148,0,1.024,1.078,0.7006666666666668
656,1.012,2.212,1.186,1.47
1557,0,1.14,1.056,0.7319999999999999
3771,0,2.919,2.735,1.8846666666666667
4428,0,1.011,1.009,0.6733333333333332
6005,0,0,1.032,0.34400000000000003
5319,0,2.328,0,0.7759999999999999
1056,0,3.541,4.345,2.6286666666666663
369,1.011,2.233,1.026,1.4233333333333331
855,0,5.423,0,1.8076666666666668
3538,0,1.823,1.151,0.9913333333333334
2760,0,1.011,0,0.33699999999999997
2274,0,4.549,4.02,2.856333333333333
2852,0,1.039,1.249,0.7626666666666667
